candidate_id,name_tr,name_en,category_tr,target_state,preferred_source,exists_in_current_catalog,existing_food_id,existing_food_name,existing_match_confidence,original_match_status,usda_food_id,usda_name_en,usda_calories_100g,usda_protein_100g,usda_carbs_100g,usda_fat_100g,usda_fiber_100g,usda_sugar_100g,usda_sodium_mg_100g,usda_score,state_match,base_food_match,category_match,variant_warning,missing_nutrient_warning,audit_decision,audit_note
wl_209,Yumurta (Haşlanmış),Egg boiled,Et / Tavuk / Balık,boiled,USDA,true,173,Yumurta (Çiğ),medium,can_update_from_usda,2256,Hard-Boiled Whole Egg,155,12.58,1.12,10.61,0,1.12,124,55,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Yumurta (Çiğ)) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_210,Yumurta (Sahanda),Egg fried,Et / Tavuk / Balık,fried,USDA,true,173,Yumurta (Çiğ),medium,likely_match_manual_check,3961,Fried Whole Egg,196,13.61,0.83,14.84,0,0.4,207,42.5,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Yumurta (Çiğ)) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_211,Yumurta Akı,Egg white,Et / Tavuk / Balık,raw,USDA,false,,,none,can_update_from_usda,5799,Egg White,55,10.7,2.36,0,0,0,0,85,false,true,true,,,manual_review_new_food,Yeni gıda; USDA adayı düşük güven veya eksik hizalama.
wl_212,Yumurta Sarısı,Egg yolk,Et / Tavuk / Balık,raw,USDA,false,,,none,can_update_from_usda,5803,Egg Yolk,334,16.2,1.02,28.8,0,0,0,85,false,true,true,,,manual_review_new_food,Yeni gıda; USDA adayı düşük güven veya eksik hizalama.
wl_213,Pastırma,Pastirma cured beef,Et / Tavuk / Balık,any,TURKOMP_OR_RECIPE,true,91,Pastırma,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_214,Sucuk (Çiğ),Sucuk raw,Et / Tavuk / Balık,any,TURKOMP_OR_RECIPE,true,92,Sucuk,medium,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_215,Sosis (Pişmiş),Sausage cooked,Et / Tavuk / Balık,cooked,OPEN_FOOD_FACTS,true,135,Sosis (Dana),medium,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_216,Hindi Füme,Smoked turkey,Et / Tavuk / Balık,any,OPEN_FOOD_FACTS,false,,,none,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_217,Balık Köfte (Ev),Homemade fish patty,Et / Tavuk / Balık,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_218,Mezgit (Izgara),Whiting grilled,Et / Tavuk / Balık,grilled,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_219,Hamsi (Izgara),Anchovy grilled,Et / Tavuk / Balık,grilled,USDA,true,87,Hamsi (Kızartma),strong,no_source_match,,,,,,,,,,,,,,,,manual_review_existing_food,Katalogda mevcut; USDA adayı yok veya zayıf. Manuel doğrulama gerekli.
wl_220,Palamut (Izgara),Bonito grilled,Et / Tavuk / Balık,grilled,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_221,Dana Bonfile (Izgara),Beef tenderloin grilled,Et / Tavuk / Balık,grilled,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_222,Tavuk Kanat (Fırın),Chicken wings baked,Et / Tavuk / Balık,baked,USDA,true,83,Tavuk Kanat (Fırın),exact,no_source_match,,,,,,,,,,,,,,,,manual_review_existing_food,Katalogda mevcut; USDA adayı yok veya zayıf. Manuel doğrulama gerekli.
wl_223,Hindi Sosis,Turkey sausage,Et / Tavuk / Balık,any,OPEN_FOOD_FACTS,false,,,none,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_224,Köfte (Izgara),Grilled meatballs,Et / Tavuk / Balık,grilled,TURKOMP_OR_RECIPE,true,180,Köfte (Ev Yapımı),medium,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_225,Ciğer (Izgara),Liver grilled,Et / Tavuk / Balık,grilled,USDA,true,181,Ciğer (Kızartma),strong,no_source_match,,,,,,,,,,,,,,,,manual_review_existing_food,Katalogda mevcut; USDA adayı yok veya zayıf. Manuel doğrulama gerekli.
wl_226,Ricotta Peyniri,Ricotta cheese,Süt Ürünleri,any,USDA,false,,,none,can_update_from_usda,5113,"Ricotta Cheese, Whole Milk",157,7.81,6.86,11,0,0,105,83.5,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_227,Parmesan Peyniri,Parmesan cheese,Süt Ürünleri,any,USDA,false,,,none,can_update_from_usda,4333,Parmesan Cheese,421,29.6,12.4,28,0,0,1750,85,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_228,Peynir (Tulum),Tulum cheese,Süt Ürünleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_229,Kaşar Peyniri,Kashar cheese,Süt Ürünleri,any,USDA,true,93,Kaşar Peyniri,exact,no_source_match,,,,,,,,,,,,,,,,manual_review_existing_food,Katalogda mevcut; USDA adayı yok veya zayıf. Manuel doğrulama gerekli.
wl_230,Beyaz Peynir,White brined cheese,Süt Ürünleri,any,TURKOMP_OR_RECIPE,true,22,Beyaz Peynir,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_231,Lor Peyniri,Curd cheese,Süt Ürünleri,any,TURKOMP_OR_RECIPE,true,19,Lor Peyniri,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_232,Labne,Labneh,Süt Ürünleri,any,TURKOMP_OR_RECIPE,true,94,Labne,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_233,Krem Peynir,Cream cheese,Süt Ürünleri,any,USDA,true,169,Krem Peynir,exact,can_update_from_usda,3387,Cream Cheese,350,6.15,5.52,34.44,0,3.76,314,85,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Krem Peynir) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_234,Mozzarella,Mozzarella cheese,Süt Ürünleri,any,USDA,true,170,Mozzarella,exact,can_update_from_usda,1814,Low-Moisture Whole Milk Mozzarella,318,21.6,2.47,24.64,0,1.01,710,30,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Mozzarella) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_235,Cheddar Peyniri,Cheddar cheese,Süt Ürünleri,any,USDA,false,,,none,can_update_from_usda,811,Cheddar Cheese,408,23.3,2.44,34,0,0,654,85,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_236,Yoğurt (Tam Yağlı),Yogurt whole milk plain,Süt Ürünleri,whole milk,USDA,true,14,Yoğurt (Tam Yağlı),exact,can_update_from_usda,5114,Whole Milk Plain Yogurt,77.9524,3.8242,5.5749,4.484,0,0,41.78,55,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Yoğurt (Tam Yağlı)) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_237,Yoğurt (Yağsız),Yogurt nonfat plain,Süt Ürünleri,skim milk,USDA,true,14,Yoğurt (Tam Yağlı),medium,can_update_from_usda,5648,Nonfat Plain Yogurt,50.0015,4.2268,8.0768,0.0875,0,0,51.48,55,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Yoğurt (Tam Yağlı)) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_238,Greek Yoğurt,Greek yogurt plain,Süt Ürünleri,any,USDA,false,,,none,can_update_from_usda,177,Lowfat Plain Greek Yogurt,73,9.95,3.94,1.92,0,3.56,34,55,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_239,Kaymak,Clotted cream,Süt Ürünleri,any,TURKOMP_OR_RECIPE,true,168,Kaymak,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_240,Tereyağı,Butter,Süt Ürünleri,any,USDA,true,97,Tereyağı,exact,can_update_from_usda,235,"Almond Butter, Salted",614,20.96,18.82,55.5,10.3,6.27,227,66.8333,false,false,true,,,manual_review_existing_food,Tereyağı → fındık/fıstık ezmesi; süt yağı değil. Mevcut katalog girdisi var (Tereyağı).
wl_241,Krema (Sıvı),Heavy cream,Süt Ürünleri,any,USDA,true,98,Krema (%35),strong,no_source_match,,,,,,,,,,,,,,,,manual_review_existing_food,Katalogda mevcut; USDA adayı yok veya zayıf. Manuel doğrulama gerekli.
wl_242,Süzme Peynir,Cottage cheese,Süt Ürünleri,any,USDA,false,,,none,can_update_from_usda,145,"Low-Fat Cottage Cheese, 1%",72,12.39,2.72,1.02,0,2.72,406,58.5,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_243,Hellim Peyniri (Izgara),Halloumi grilled,Süt Ürünleri,grilled,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_244,Dil Peyniri,String cheese,Süt Ürünleri,any,OPEN_FOOD_FACTS,false,,,none,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_245,Ayran Yoğurt Bazlı,Plain yogurt drink base,Süt Ürünleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_246,Kefir (Sade),Kefir plain,Süt Ürünleri,any,USDA,true,95,Kefir,strong,no_source_match,,,,,,,,,,,,,,,,manual_review_existing_food,Katalogda mevcut; USDA adayı yok veya zayıf. Manuel doğrulama gerekli.
wl_247,Süt Tozu,Powdered milk,Süt Ürünleri,any,OPEN_FOOD_FACTS,false,,,none,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_248,Peynir Altı Suyu,Whey,Süt Ürünleri,any,USDA,false,,,none,likely_match_manual_check,71,"Acid Whey, Dried",339,11.73,73.45,0.54,0,73.45,968,45,true,false,true,,,reject_wrong_usda_match,"USDA adayında istenmeyen ürün tipi: ""tozu"". Alternatif USDA adayı da uygun değil."
wl_249,Kakao Süt Tozu Karışım,Chocolate milk powder,Süt Ürünleri,any,OPEN_FOOD_FACTS,false,,,none,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_250,Vegan Peynir,Vegan cheese,Süt Ürünleri,any,OPEN_FOOD_FACTS,false,,,none,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_251,Pirinç (Çiğ Beyaz),White rice raw,Tahıl / Ekmek / Makarna,raw,USDA,false,,,none,can_update_from_usda,6027,"White Rice, Raw",358.705,7.0389,80.3131,1.033,0.1488,0,0.4625,85,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_252,Pirinç (Haşlanmış),White rice cooked,Tahıl / Ekmek / Makarna,cooked,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_253,Bulgur (Kuru),Bulgur dry,Tahıl / Ekmek / Makarna,raw,USDA,false,,,none,can_update_from_usda,3550,"Bulgur, Dry, Raw",372.341,11.7562,75.8817,2.421,11.72,0,2.18,83.5,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_254,Bulgur (Haşlanmış),Bulgur cooked,Tahıl / Ekmek / Makarna,cooked,USDA,false,,,none,wrong_or_weak_match,4621,Cooked Bulgur,83,3.08,18.58,0.24,4.5,0.1,5,38.3333,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_255,Makarna (Çiğ),Pasta dry,Tahıl / Ekmek / Makarna,raw,USDA,true,34,Makarna (Haşlanmış),medium,wrong_or_weak_match,3511,Dry Pasta,371,13.04,74.67,1.51,3.2,2.67,6,7.5,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Makarna (Haşlanmış)) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_256,Makarna (Haşlanmış),Pasta cooked,Tahıl / Ekmek / Makarna,cooked,USDA,true,34,Makarna (Haşlanmış),exact,can_update_from_usda,5815,"Homemade Egg Pasta, Cooked",130,5.28,23.54,1.74,0,0,83,71,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Makarna (Haşlanmış)) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_257,Tam Buğday Ekmeği,Whole wheat bread,Tahıl / Ekmek / Makarna,any,USDA,false,,,none,can_update_from_usda,5083,Whole Wheat Bread,254,12.3,43.1,3.55,6,0,450,85,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_258,Beyaz Ekmek,White bread,Tahıl / Ekmek / Makarna,any,USDA,true,99,Beyaz Ekmek,exact,can_update_from_usda,532,White Bread,270,9.43,49.2,3.59,2.3,0,477,85,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Beyaz Ekmek) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_259,Simit,Simit bread ring,Tahıl / Ekmek / Makarna,any,TURKOMP_OR_RECIPE,true,21,Simit,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_260,Lavaş,Lavash flatbread,Tahıl / Ekmek / Makarna,any,TURKOMP_OR_RECIPE,true,101,Lavaş,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_261,Pide (Beyaz),Turkish pide bread,Tahıl / Ekmek / Makarna,any,TURKOMP_OR_RECIPE,true,29,Pide (Kaşarlı),strong,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_262,Yulaf Ezmesi (Kuru),Rolled oats dry,Tahıl / Ekmek / Makarna,raw,USDA,true,3,Yulaf Ezmesi,medium,no_source_match,,,,,,,,,,,,,,,,manual_review_existing_food,Katalogda mevcut; USDA adayı yok veya zayıf. Manuel doğrulama gerekli.
wl_263,Yulaf Lapası (Pişmiş),Oatmeal cooked,Tahıl / Ekmek / Makarna,cooked,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_264,Mısır Gevreği (Sade),Corn flakes plain,Tahıl / Ekmek / Makarna,any,OPEN_FOOD_FACTS,true,103,Mısır Gevreği,strong,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_265,Granola,Granola,Tahıl / Ekmek / Makarna,any,OPEN_FOOD_FACTS,true,104,Granola,exact,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_266,Kinoa (Haşlanmış),Quinoa cooked,Tahıl / Ekmek / Makarna,cooked,USDA,true,12,Kinoa,medium,can_update_from_usda,2970,"Quinoa, Cooked",120,4.4,21.3,1.92,2.8,0.87,7,72.5,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Kinoa) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_267,Kuskus (Haşlanmış),Couscous cooked,Tahıl / Ekmek / Makarna,cooked,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_268,İrmik (Kuru),Semolina dry,Tahıl / Ekmek / Makarna,raw,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_269,Yulaf Unu,Oat flour,Tahıl / Ekmek / Makarna,raw,USDA,false,,,none,can_update_from_usda,5790,Oat Flour,404,14.66,65.7,9.12,6.5,0.8,19,85,false,true,true,,,manual_review_new_food,Yeni gıda; USDA adayı düşük güven veya eksik hizalama.
wl_270,Mısır Unu,Corn flour,Tahıl / Ekmek / Makarna,raw,USDA,false,,,none,can_update_from_usda,4254,Corn Flour,364,6.2,80.8,1.74,4.3,0,0,85,false,true,true,,,manual_review_new_food,Yeni gıda; USDA adayı düşük güven veya eksik hizalama.
wl_271,Buğday Unu (Beyaz),Wheat flour white,Tahıl / Ekmek / Makarna,raw,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_272,Tam Buğday Unu,Whole wheat flour,Tahıl / Ekmek / Makarna,raw,USDA,false,,,none,can_update_from_usda,5092,Whole Wheat Flour,370,15.1,71.2,2.73,10.6,0,3,85,false,true,true,,,manual_review_new_food,Yeni gıda; USDA adayı düşük güven veya eksik hizalama.
wl_273,Galeta Unu,Breadcrumbs,Tahıl / Ekmek / Makarna,any,USDA,false,,,none,can_update_from_usda,2085,Bread Crumbs,266,8.85,49.42,3.33,2.7,5.67,490,68.3333,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_274,Mısır Ekmeği,Cornbread,Tahıl / Ekmek / Makarna,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_275,Ekşi Mayalı Ekmek,Sourdough bread,Tahıl / Ekmek / Makarna,any,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_276,Basmati Pirinç (Haşlanmış),Basmati rice cooked,Tahıl / Ekmek / Makarna,cooked,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_277,Esmer Pirinç (Haşlanmış),Brown rice cooked,Tahıl / Ekmek / Makarna,cooked,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_278,Noodle (Haşlanmış),Noodles cooked,Tahıl / Ekmek / Makarna,cooked,USDA,false,,,none,can_update_from_usda,4859,"Soba Noodles, Cooked",99,5.06,21.44,0.1,0,0,60,71,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_279,Tam Tahıl Galeta,Whole grain cracker,Tahıl / Ekmek / Makarna,any,OPEN_FOOD_FACTS,false,,,none,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_280,Tortilla (Buğday),Wheat tortilla,Tahıl / Ekmek / Makarna,any,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_281,Mercimek (Yeşil Kuru),Green lentil dry,Baklagiller,raw,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_282,Mercimek (Kırmızı Kuru),Red lentil dry,Baklagiller,raw,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_283,Mercimek (Yeşil Haşlanmış),Green lentil boiled,Baklagiller,boiled,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_284,Mercimek (Kırmızı Haşlanmış),Red lentil boiled,Baklagiller,boiled,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_285,Barbunya (Kuru),Kidney bean dry,Baklagiller,raw,USDA,true,161,Barbunya (Haşlanmış),medium,no_source_match,,,,,,,,,,,,,,,,manual_review_existing_food,Katalogda mevcut; USDA adayı yok veya zayıf. Manuel doğrulama gerekli.
wl_286,Barbunya (Haşlanmış),Kidney bean boiled,Baklagiller,boiled,USDA,true,161,Barbunya (Haşlanmış),exact,no_source_match,,,,,,,,,,,,,,,,manual_review_existing_food,Katalogda mevcut; USDA adayı yok veya zayıf. Manuel doğrulama gerekli.
wl_287,Nohut (Kuru),Chickpea dry,Baklagiller,raw,USDA,true,15,Nohut (Haşlanmış),medium,wrong_or_weak_match,3517,"Chickpeas, Dry",382.998,21.275,60.358,6.274,0,0,8.779,12.5,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Nohut (Haşlanmış)) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_288,Nohut (Haşlanmış),Chickpea boiled,Baklagiller,boiled,USDA,true,15,Nohut (Haşlanmış),exact,wrong_or_weak_match,6267,Raw Chickpeas,378,20.47,62.95,6.04,12.2,10.7,24,0,false,true,true,,,manual_review_existing_food,Pişirme/çiğ durumu uyuşmuyor. Mevcut katalog girdisi var (Nohut (Haşlanmış)).
wl_289,Kuru Fasulye (Kuru),White bean dry,Baklagiller,raw,USDA,true,8,Kuru Fasulye,strong,wrong_or_weak_match,6220,"Navy Beans, Raw",337,22.33,60.75,1.5,15.3,3.88,5,30,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Kuru Fasulye) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_290,Kuru Fasulye (Haşlanmış),White bean boiled,Baklagiller,boiled,USDA,true,8,Kuru Fasulye,strong,no_source_match,,,,,,,,,,,,,,,,manual_review_existing_food,Katalogda mevcut; USDA adayı yok veya zayıf. Manuel doğrulama gerekli.
wl_291,Soya Fasulyesi (Haşlanmış),Soybeans boiled,Baklagiller,boiled,USDA,false,,,none,can_update_from_usda,5371,Boiled Mature Soybeans without Salt,172,18.21,8.36,8.97,6,3,1,60,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_292,Edamame (Haşlanmış),Edamame boiled,Baklagiller,boiled,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_293,Börülce (Haşlanmış),Black-eyed peas boiled,Baklagiller,boiled,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_294,Fava (Kuru),Fava bean dry,Baklagiller,raw,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_295,Humus,Hummus,Baklagiller,any,TURKOMP_OR_RECIPE,true,124,Humus,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_296,Kabak Çekirdeği,Pumpkin seeds,Kuruyemiş,any,USDA,false,,,none,can_update_from_usda,6169,"Pumpkin Seeds, Raw",554.602,29.9079,18.6751,40.03,5.079,0,0,83.5,false,true,true,,,manual_review_new_food,Yeni gıda; USDA adayı düşük güven veya eksik hizalama.
wl_297,Susam (Kuru),Sesame seeds,Kuruyemiş,any,USDA,false,,,none,wrong_or_weak_match,5031,"Sesame Kernels, Roasted, Without Salt",567,16.96,26.04,48,16.9,0.48,39,30,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_298,Pekan Cevizi,Pecans,Kuruyemiş,any,USDA,false,,,none,can_update_from_usda,4450,Pecans,691,9.17,13.86,71.97,9.6,3.97,0,68.3333,true,true,true,,,approved_new_food_candidate,Yeni gıda adayı; USDA eşleşmesi onaylandı.
wl_299,Yer Fıstığı (Kavrulmuş Tuzsuz),Peanuts roasted unsalted,Kuruyemiş,roasted,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_300,Badem (Çiğ),Almonds raw,Kuruyemiş,raw,USDA,true,16,Badem,medium,can_update_from_usda,6011,"Almonds, Raw",625.75,21.4504,20.0346,51.09,10.78,0,0,85,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Badem) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_301,Ceviz,Walnuts,Kuruyemiş,raw,USDA,true,105,Ceviz,medium,wrong_or_weak_match,804,Walnuts,500,8.28,47.59,35.71,3.6,32.14,446,50,false,true,true,,,manual_review_existing_food,Mevcut gıda; USDA eşleşmesi tam kesin değil — elle kontrol gerekli.
wl_302,Fındık,Hazelnuts,Kuruyemiş,raw,USDA,true,106,Fındık,medium,wrong_or_weak_match,2010,Hazelnuts,628,14.95,16.7,60.75,9.7,4.34,0,50,false,true,true,,,manual_review_existing_food,Mevcut gıda; USDA eşleşmesi tam kesin değil — elle kontrol gerekli.
wl_303,Kaju,Cashews,Kuruyemiş,raw,USDA,true,216,Kaju,medium,can_update_from_usda,6193,"Cashews, Raw",564.664,17.4423,36.2887,38.86,4.104,0,4.759,83.5,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Kaju) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_304,Antep Fıstığı,Pistachios,Kuruyemiş,raw,USDA,true,215,Antep Fıstığı,medium,can_update_from_usda,5999,"Pistachios, Raw",597.98,20.5057,27.6943,45.02,6.969,0,0,83.5,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Antep Fıstığı) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_305,Ay Çekirdeği,Sunflower seeds,Kuruyemiş,raw,USDA,true,108,Ay Çekirdeği (Çekilmiş),medium,can_update_from_usda,6010,"Sunflower Seeds, Raw",609.456,18.8733,24.5007,48.44,7.215,0,0,83.5,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Ay Çekirdeği (Çekilmiş)) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_306,Keten Tohumu,Flax seeds,Kuruyemiş,raw,USDA,false,,,none,wrong_or_weak_match,2953,Flaxseed Oil,884,0.11,0,99.98,0,0,0,30,false,true,true,,,manual_review_new_food,Yeni gıda; USDA adayı düşük güven veya eksik hizalama.
